ID	TYPE	SPINE	Define	Position	Wait	Transform	Rotate	Scale	Time	Parent	SpawnId
11021001	0		0	0	0	0	0	1	0		
11021101	0		0	0	0	0	0	1	0		
11021201	0		0	0	0	0	0	1	0		
11021301	0		0	0	0	0	0	1	0		
11021401	0		0	0	0	0	0	1	0		
11021501	0		0	0	0	0	0	1	0		
11021601	0		0	0	0	0	0	1	0		
11021701	0		0	0	0	0	0	1	0		
11021801	4	F9	0	0	0	0	0	1	0		
11021802	12	BG/AVG/avg_bg_9941jpg	0	0	0.5	0	0	1	0		
11021803	13		0	0	1	0	0	1	0		
11021901	0		0	0	0	0	0	1	0		
11022001	0		0	0	0	0	0	1	0		
11022101	0		0	0	0	0	0	1	0		
11022201	0		0	0	0	0	0	1	0		
11022301	0		0	0	0	0	0	1	0		
11022401	0		0	0	0	0	0	1	0		
11022501	0		0	0	0	0	0	1	0		
11022601	0		0	0	0	0	0	1	0		
11022701	0		0	0	0	0	0	1	0		
11022801	0		0	0	0	0	0	1	0		
11022901	0		0	0	0	0	0	1	0		
11023001	4	F9	0	0	0	0	0	1	0		
11023002	12	BG/AVG/avg_bg_9942jpg	0	0	0.5	0	0	1	0		
11023003	13		0	0	1	0	0	1	0		
11023101	0		0	0	0	0	0	1	0		
11023201	0		0	0	0	0	0	1	0		
11023301	0		0	0	0	0	0	1	0		
11023401	0		0	0	0	0	0	1	0		
11023501	0		0	0	0	0	0	1	0		
11023601	0		0	0	0	0	0	1	0		
11023701	0		0	0	0	0	0	1	0		
11023801	0		0	0	0	0	0	1	0		
11023901	15		0	0	0	0	0	1	10		
11023902	13		0	0	1	0	0	1	0		
11024001	4	F9	0	0	0	0	0	1	0		
11024002	12	BG/AVG/avg_bg_121jpg	0	0	0.5	0	0	1	0		
11024003	13		0	0	1	0	0	1	0		
11024101	0		0	0	0	0	0	1	0		
11024201	0		0	0	0	0	0	1	0		
11024301	0		0	0	0	0	0	1	0		
11024401	9	A00,Spine/NG2D_nobg,AVG_01301	1	0,0	0.3	0	0	1	0		
11024402	14	1	1	0	0	0	0	1	0		
11024501	0		0	0	0	0	0	1	0		
11024601	0		0	0	0	0	0	1	0		
11024701	14	0	1	0	0	0	0	1	0		
11024801	0		0	0	0	0	0	1	0		
11024901	14	1	1	0	0	0	0	1	0		
11024902	1	F04	1	0	0	0	0	1	0		
11025001	14	0	1	0	0	0	0	1	0		
11025101	0		0	0	0	0	0	1	0		
11025201	0		0	0	0	0	0	1	0		
11025301	0		0	0	0	0	0	1	0		
11025401	0		0	0	0	0	0	1	0		
11025501	0		0	0	0	0	0	1	0		
11025601	14	1	1	0	0	0	0	1	0		
11025602	1	F02	1	0	0	0	0	1	0		
11025701	14	0	1	0	0	0	0	1	0		
11025801	16	F2	0	0	0	0	0	1	0		
11025802	15		0	0	0.5	0	0	1	6		
11025803	13		0	0	0.5	0	0	1	0		
11025901	0		0	0	0	0	0	1	0		
11026001	0		0	0	0	0	0	1	0		
11026101	0		0	0	0	0	0	1	0		
11026201	0		0	0	0	0	0	1	0		
11026301	0		0	0	0	0	0	1	0		
11026401	14	1	1	0	0	0	0	1	0		
11026501	14	0	1	0	0	0	0	1	0		
11026601	14	1	1	0	0	0	0	1	0		
11026701	0		0	0	0	0	0	1	0		
11210101	12	BG/AVG/avg_bg_121.jpg	0	0	0.5	0	0	1	0		
11210201	0		0	0	0	0	0	1	0		
11210301	15		0	0	0.5	0	0	1	5		
11210401	9	F02,Spine/NG2D_nobg,AVG_01301	1	0,0	0.3	0	0	1	0		
11210402	14	1	1	0	0	0	0	1	0		
11210501	0		0	0	0	0	0	1	0		
11210601	0		0	0	0	0	0	1	0		
11210701	14	0	1	0	0	0	0	1	0		
11210801	0		0	0	0	0	0	1	0		
11210901	0		0	0	0	0	0	1	0		
11211001	14	1	1	0	0	0	0	1	0		
11211101	14	0	1	0	0	0	0	1	0		
11211201	14	1	1	0	0	0	0	1	0		
11211202	1	F04	1	0	0	0	0	1	0		
11211301	0		0	0	0	0	0	1	0		
11211401	0		0	0	0	0	0	1	0		
11211501	14	0	1	0	0	0	0	1	0		
11211601	14	1	1	0	0	0	0	1	0		
11211701	10		1	0	0	0	0	1	0		
11211702	4	F9	0	0	0	0	0	1	0		
11211703	12	BG/AVG/avg_bg_9944.jpg	0	0	0.5	0	0	1	0		
11211704	13		0	0	0.5	0	0	1	0		
11211801	0		0	0	0	0	0	1	0		
11211901	0		0	0	0	0	0	1	0		
11212001	0		0	0	0	0	0	1	0		
11212101	0		0	0	0	0	0	1	0		
11212201	0		0	0	0	0	0	1	0		
11212301	0		0	0	0	0	0	1	0		
11212401	0		0	0	0	0	0	1	0		
11212501	0		0	0	0	0	0	1	0		
11212601	0		0	0	0	0	0	1	0		
11212701	0		0	0	0	0	0	1	0		
11212801	0		0	0	0	0	0	1	0		
11212901	0		0	0	0	0	0	1	0		
11213001	0		0	0	0	0	0	1	0		
11213101	0		0	0	0	0	0	1	0		
11213201	0		0	0	0	0	0	1	0		
11213301	0		0	0	0	0	0	1	0		
11213401	0		0	0	0	0	0	1	0		
11213501	0		0	0	0	0	0	1	0		
11213601	0		0	0	0	0	0	1	0		
11213701	0		0	0	0	0	0	1	0		
11213801	0		0	0	0	0	0	1	0		
11213901	0		0	0	0	0	0	1	0		
11214001	0		0	0	0	0	0	1	0		
11214101	0		0	0	0	0	0	1	0		
11214201	0		0	0	0	0	0	1	0		
11214301	0		0	0	0	0	0	1	0		
11214401	0		0	0	0	0	0	1	0		
11214501	0		0	0	0	0	0	1	0		
11214601	0		0	0	0	0	0	1	0		
11214701	0		0	0	0	0	0	1	0		
11214801	0		0	0	0	0	0	1	0		
11214901	0		0	0	0	0	0	1	0		
11215001	0		0	0	0	0	0	1	0		
11215101	0		0	0	0	0	0	1	0		
11215201	15		0	0	0.5	0	0	1	6		
11215202	13		0	0	0.5	0	0	1	0		
11215301	4	F9	0	0	0	0	0	1	0		
11215302	12	BG/AVG/avg_bg_9944.jpg	0	0	0.5	0	0	1	0		
11215303	13		0	0	0.5	0	0	1	0		
11215401	0		0	0	0	0	0	1	0		
11215501	0		0	0	0	0	0	1	0		
11215601	0		0	0	0	0	0	1	0		
11215701	0		0	0	0	0	0	1	0		
11215801	0		0	0	0	0	0	1	0		
11215901	4	F9	0	0	0	0	0	1	0		
11215902	12	BG/AVG/avg_bg_121.jpg	0	0	0.5	0	0	1	0		
11215903	13		0	0	0.5	0	0	1	0		
11216001	9	A00,Spine/NG2D_nobg,AVG_01301	1	0,0	0.3	0	0	1	0		
11216002	14	1	1	0	0	0	0	1	0		
11216101	14	0	1	0	0	0	0	1	0		
11216201	14	1	1	0	0	0	0	1	0		
11216301	0		0	0	0	0	0	1	0		
11216401	14	0	1	0	0	0	0	1	0		
11216501	0		0	0	0	0	0	1	0		
11216601	0		0	0	0	0	0	1	0		
11216701	0		0	0	0	0	0	1	0		
11216801	15		0	0	0.5	0	0	1	6		
11216901	10		1	0	0	0	0	1	0		
11216902	4	F9	0	0	0	0	0	1	0		
11216903	12	BG/AVG/avg_bg_9945.jpg	0	0	0.5	0	0	1	0		
11216904	13		0	0	0.5	0	0	1	0		
11217001	0		0	0	0	0	0	1	0		
11217101	0		0	0	0	0	0	1	0		
11217201	0		0	0	0	0	0	1	0		
11217301	0		0	0	0	0	0	1	0		
11217401	0		0	0	0	0	0	1	0		
11217501	0		0	0	0	0	0	1	0		
11217601	0		0	0	0	0	0	1	0		
11217701	15		0	0	0.5	0	0	1	6		
11217801	4	F9	0	0	0	0	0	1	0		
11217802	12	BG/AVG/avg_bg_121.jpg	0	0	0.5	0	0	1	0		
11217803	13		0	0	0.5	0	0	1	0		
11217901	0		0	0	0	0	0	1	0		
11218001	0		0	0	0	0	0	1	0		
11218101	0		0	0	0	0	0	1	0		
11218201	9	A00,Spine/NG2D_nobg,AVG_01301	1	0,0	0.3	0	0	1	0		
11218202	14	1	1	0	0	0	0	1	0		
11218301	14	0	1	0	0	0	0	1	0		
11218401	14	1	1	0	0	0	0	1	0		
11218501	0		0	0	0	0	0	1	0		
11218601	0		0	0	0	0	0	1	0		
11218701	14	0	1	0	0	0	0	1	0		
11218801	14	1	1	0	0	0	0	1	0		
11218802	1	F02	1	0	0	0	0	1	0		
11218901	0		0	0	0	0	0	1	0		
11219001	0		0	0	0	0	0	1	0		
11220101	12	BG/AVG/avg_bg_118.jpg	0	0	0.5	0	0	1	0		
11220201	0		0	0	0	0	0	1	0		
11220301	0		0	0	0	0	0	1	0		
11220401	0		0	0	0	0	0	1	0		
11220501	9	A00,Spine/NG2D_nobg,AVG_01301	2	250,0	0.3	0	0	1	0		
11220502	14	1	2	0	0	0	0	1	0		
11220601	0		0	0	0	0	0	1	0		
11220701	14	0	2	0	0	0	0	1	0		
11220801	14	1	2	0	0	0	0	1	0		
11220901	14	0	2	0	0	0	0	1	0		
11221001	14	1	2	0	0	0	0	1	0		
11221101	1	F05	2	0	0	0	0	1	0		
11221201	0		0	0	0	0	0	1	0		
11221301	0		0	0	0	0	0	1	0		
11221401	9	F04,Spine/NG2D_nobg,AVG_01301	1	-250,0	0.3	0	0	1	0		
11221402	14	1	1	0	0	0	0	1	0		
11221403	14	0	2	0	0	0	0	1	0		
11221501	0		0	0	0	0	0	1	0		
11221601	14	1	2	0	0	0	0	1	0		
11221602	1	A00	2	0	0	0	0	1	0		
11221603	14	0	1	0	0	0	0	1	0		
11221701	0		0	0	0	0	0	1	0		
11221801	0		0	0	0	0	0	1	0		
11221901	14	1	1	0	0	0	0	1	0		
11221902	14	0	2	0	0	0	0	1	0		
11222001	14	1	2	0	0	0	0	1	0		
11222002	1	F05	2	0	0	0	0	1	0		
11222003	14	0	1	0	0	0	0	1	0		
11222101	14	0	2	0	0	0	0	1	0		
11222201	14	1	1	0	0	0	0	1	0		
11222202	1	A00	1	0	0	0	0	1	0		
11222301	14	0	1	0	0	0	0	1	0		
11222401	0		0	0	0	0	0	1	0		
11222501	0		0	0	0	0	0	1	0		
11222601	14	1	2	0	0	0	0	1	0		
11222701	0		0	0	0	0	0	1	0		
11222801	10		1	0	0	0	0	1	0		
11222802	10		2	0	0	0	0	1	0		
11222803	16	F1	0	0	0	0	0	1	0		
11222804	12	BG/AVG/avg_bg_001.jpg	0	0	0.5	0	0	1	0		
11222805	13		0	0	0.5	0	0	1	0		
11222901	0		0	0	0	0	0	1	0		
11223001	0		0	0	0	0	0	1	0		
11223101	0		0	0	0	0	0	1	0		
11223201	0		0	0	0	0	0	1	0		
11223301	0		0	0	0	0	0	1	0		
11223401	0		0	0	0	0	0	1	0		
11223501	0		0	0	0	0	0	1	0		
11223601	4	F9	0	0	0	0	0	1	0		
11223602	12	BG/AVG/avg_bg_9951.jpg	0	0	0.5	0	0	1	0		
11223603	13		0	0	0.5	0	0	1	0		
11223701	0		0	0	0	0	0	1	0		
11223801	0		0	0	0	0	0	1	0		
11223901	0		0	0	0	0	0	1	0		
11224001	4	F9	0	0	0	0	0	1	0		
11224002	12	BG/AVG/avg_bg_001.jpg	0	0	0.5	0	0	1	0		
11224003	13		0	0	0.5	0	0	1	0		
11224101	0		0	0	0	0	0	1	0		
11224201	0		0	0	0	0	0	1	0		
11224301	0		0	0	0	0	0	1	0		
11224401	0		0	0	0	0	0	1	0		
11224501	0		0	0	0	0	0	1	0		
11224601	0		0	0	0	0	0	1	0		
11224701	16	F1	0	0	0	0	0	1	0		
11224702	12	BG/AVG/avg_bg_118.png	0	0	0.5	0	0	1	0		
11224703	13		0	0	0.5	0	0	1	0		
11224801	0		0	0	0	0	0	1	0		
11224901	0		0	0	0	0	0	1	0		
11225001	9	F04,Spine/NG2D_nobg,AVG_00101	1	-250,0	0.3	0	0	1	0		
11225002	14	1	1	0	0	0	0	1	0		
11225101	0		0	0	0	0	0	1	0		
11225201	15		0	0	0.5	0	0	1	6		
11225202	14	0	1	0	0	0	0	1	0		
11225301	0		0	0	0	0	0	1	0		
11225401	0		0	0	0	0	0	1	0		
11225501	0		0	0	0	0	0	1	0		
11225601	9	F04,Spine/NG2D_nobg,AVG_00201	2	250,0	0.3	0	0	1	0		
11225602	14	1	2	0	0	0	0	1	0		
11225701	14	0	2	0	0	0	0	1	0		
11225801	0		0	0	0	0	0	1	0		
11225901	0		0	0	0	0	0	1	0		
11226001	16	F2	0	0	0	0	0	1	0		
11226002	15		0	0	0.5	0	0	1	6		
11226003	13		0	0	0.5	0	0	1	0		
11226101	0		0	0	0	0	0	1	0		
11226201	15		0	0	0.5	0	0	1	6		
11226202	13		0	0	0.5	0	0	1	0		
11226301	0		0	0	0	0	0	1	0		
11226401	0		0	0	0	0	0	1	0		
11226501	15		0	0	0.5	0	0	1	6		
11226502	13		0	0	0.5	0	0	1	0		
11226601	14	1	2	0	0	0	0	1	0		
11226602	1	F01	2	0	0	0	0	1	0		
11226701	0		0	0	0	0	0	1	0		
11226801	10		1	0	0	0	0	1	0		
11226802	10		2	0	0	0	0	1	0		
11226803	4	F9	0	0	0	0	0	1	0		
11226804	12	BG/AVG/avg_bg_9946.jpg	0	0	0.5	0	0	1	0		
11226805	13		0	0	0.5	0	0	1	0		
11226901	0		0	0	0	0	0	1	0		
11227001	0		0	0	0	0	0	1	0		
11227101	0		0	0	0	0	0	1	0		
11227201	0		0	0	0	0	0	1	0		
21220101	12	BG/AVG/avg_bg_9947.jpg	0	0	0.5	0	0	1	0		
21220201	0		0	0	0	0	0	1	0		
21220301	0		0	0	0	0	0	1	0		
21220401	0		0	0	0	0	0	1	0		
21220501	0		0	0	0	0	0	1	0		
21220601	0		0	0	0	0	0	1	0		
21220701	0		0	0	0	0	0	1	0		
21220801	0		0	0	0	0	0	1	0		
21220901	0		0	0	0	0	0	1	0		
21221001	0		0	0	0	0	0	1	0		
21221101	0		0	0	0	0	0	1	0		
21221201	0		0	0	0	0	0	1	0		
21221301	0		0	0	0	0	0	1	0		
21221401	0		0	0	0	0	0	1	0		
21221501	0		0	0	0	0	0	1	0		
21221601	0		0	0	0	0	0	1	0		
21221701	0		0	0	0	0	0	1	0		
21221801	0		0	0	0	0	0	1	0		
21221901	0		0	0	0	0	0	1	0		
21222001	0		0	0	0	0	0	1	0		
21222101	0		0	0	0	0	0	1	0		
21222201	0		0	0	0	0	0	1	0		
21222301	0		0	0	0	0	0	1	0		
21222401	0		0	0	0	0	0	1	0		
21222501	0		0	0	0	0	0	1	0		
21222601	0		0	0	0	0	0	1	0		
21222701	0		0	0	0	0	0	1	0		
21222801	0		0	0	0	0	0	1	0		
21222901	0		0	0	0	0	0	1	0		
21223001	0		0	0	0	0	0	1	0		
21223101	0		0	0	0	0	0	1	0		
21223201	0		0	0	0	0	0	1	0		
21223301	0		0	0	0	0	0	1	0		
21223401	0		0	0	0	0	0	1	0		
21223501	0		0	0	0	0	0	1	0		
21223601	0		0	0	0	0	0	1	0		
21223701	0		0	0	0	0	0	1	0		
21223801	0		0	0	0	0	0	1	0		
21223901	4	F9	0	0	0	0	0	1	0		
21223902	12	BG/AVG/avg_bg_9948.jpg	0	0	0.5	0	0	1	0		
21223903	13		0	0	0.5	0	0	1	0		
21224001	0		0	0	0	0	0	1	0		
21224101	0		0	0	0	0	0	1	0		
21224201	0		0	0	0	0	0	1	0		
21224301	0		0	0	0	0	0	1	0		
21224401	0		0	0	0	0	0	1	0		
21224501	0		0	0	0	0	0	1	0		
21224601	0		0	0	0	0	0	1	0		
21224701	0		0	0	0	0	0	1	0		
21224801	0		0	0	0	0	0	1	0		
21224901	0		0	0	0	0	0	1	0		
21225001	0		0	0	0	0	0	1	0		
21225101	0		0	0	0	0	0	1	0		
21225201	0		0	0	0	0	0	1	0		
21225301	0		0	0	0	0	0	1	0		
21225401	0		0	0	0	0	0	1	0		
21225501	0		0	0	0	0	0	1	0		
21225601	0		0	0	0	0	0	1	0		
21225701	0		0	0	0	0	0	1	0		
21225801	0		0	0	0	0	0	1	0		
21225901	0		0	0	0	0	0	1	0		
21226001	4	F9	0	0	0	0	0	1	0		
21226002	12	BG/AVG/avg_bg_001.jpg	0	0	0.5	0	0	1	0		
21226003	13		0	0	0.5	0	0	1	0		
21226101	0		0	0	0	0	0	1	0		
21226201	0		0	0	0	0	0	1	0		
21226301	0		0	0	0	0	0	1	0		
21226401	0		0	0	0	0	0	1	0		
21226501	0		0	0	0	0	0	1	0		
21226601	0		0	0	0	0	0	1	0		
21226701	0		0	0	0	0	0	1	0		
21226801	0		0	0	0	0	0	1	0		
