id	ActivityID	gachapool	poolrate	itemid	ActivityName	排序	rate	個別機率	稀有度
810	197_5	105	10	70000_7_60	@Summon.PickUp.title	1055	1	0.000417	5
811	197_5	105	10	70000_8_60	@Summon.PickUp.title	1055	1	0.000417	5
812	197_5	105	10	70000_9_60	@Summon.PickUp.title	1055	1	0.000417	5
813	197_5	105	10	70000_14_60	@Summon.PickUp.title	1055	1	0.000417	5
814	197_5	105	10	70000_15_60	@Summon.PickUp.title	1055	1	0.000417	5
815	197_5	105	10	70000_19_60	@Summon.PickUp.title	1055	1	0.000417	5
816	197_5	105	10	70000_20_60	@Summon.PickUp.title	1055	1	0.000417	5
817	197_5	105	10	70000_21_60	@Summon.PickUp.title	1055	1	0.000417	5
818	197_5	105	10	70000_22_60	@Summon.PickUp.title	1055	1	0.000417	5
819	197_5	105	10	70000_23_60	@Summon.PickUp.title	1055	1	0.000417	5
820	197_5	105	10	70000_24_60	@Summon.PickUp.title	1055	1	0.000417	5
821	197_5	105	10	70000_4_60	@Summon.PickUp.title	1055	1	0.000417	5
822	197_5	105	10	70000_5_60	@Summon.PickUp.title	1055	1	0.000417	5
823	197_5	105	10	70000_18_60	@Summon.PickUp.title	1055	1	0.000417	5
824	197_5	105	10	70000_3_60	@Summon.PickUp.title	1055	1	0.000417	5
825	197_5	105	10	70000_7_60	@Summon.PickUp.title	1055	1	0.000417	5
826	197_5	105	10	70000_8_60	@Summon.PickUp.title	1055	1	0.000417	5
827	197_5	106	40	70000_20_20	@Summon.PickUp.title	1065	1	0.04	5
828	197_5	107	20	70000_20_40	@Summon.PickUp.title	1075	1	0.02	5
829	197_5	108	10	70000_20_60	@Summon.PickUp.title	1085	1	0.01	5
830	197_6	109	400	70000_1_10	@Summon.PickUp.title	1094	1	0.044444	4
831	197_6	109	400	70000_2_10	@Summon.PickUp.title	1094	1	0.044444	4
832	197_6	109	400	70000_13_10	@Summon.PickUp.title	1094	1	0.044444	4
833	197_6	109	400	70000_6_10	@Summon.PickUp.title	1094	1	0.044444	4
834	197_6	109	400	70000_10_10	@Summon.PickUp.title	1094	1	0.044444	4
835	197_6	109	400	70000_11_10	@Summon.PickUp.title	1094	1	0.044444	4
836	197_6	109	400	70000_12_10	@Summon.PickUp.title	1094	1	0.044444	4
837	197_6	109	400	70000_16_10	@Summon.PickUp.title	1094	1	0.044444	4
838	197_6	109	400	70000_17_10	@Summon.PickUp.title	1094	1	0.044444	4
839	197_6	110	300	70000_1_15	@Summon.PickUp.title	1104	1	0.033333	4
840	197_6	110	300	70000_2_15	@Summon.PickUp.title	1104	1	0.033333	4
841	197_6	110	300	70000_13_15	@Summon.PickUp.title	1104	1	0.033333	4
842	197_6	110	300	70000_6_15	@Summon.PickUp.title	1104	1	0.033333	4
843	197_6	110	300	70000_10_15	@Summon.PickUp.title	1104	1	0.033333	4
844	197_6	110	300	70000_11_15	@Summon.PickUp.title	1104	1	0.033333	4
845	197_6	110	300	70000_12_15	@Summon.PickUp.title	1104	1	0.033333	4
846	197_6	110	300	70000_16_15	@Summon.PickUp.title	1104	1	0.033333	4
847	197_6	110	300	70000_17_15	@Summon.PickUp.title	1104	1	0.033333	4
848	197_6	111	160	70000_1_20	@Summon.PickUp.title	1114	1	0.006667	4
849	197_6	111	160	70000_2_20	@Summon.PickUp.title	1114	1	0.006667	4
850	197_6	111	160	70000_13_20	@Summon.PickUp.title	1114	1	0.006667	4
851	197_6	111	160	70000_6_20	@Summon.PickUp.title	1114	1	0.006667	4
852	197_6	111	160	70000_10_20	@Summon.PickUp.title	1114	1	0.006667	4
853	197_6	111	160	70000_11_20	@Summon.PickUp.title	1114	1	0.006667	4
854	197_6	111	160	70000_12_20	@Summon.PickUp.title	1114	1	0.006667	4
855	197_6	111	160	70000_16_20	@Summon.PickUp.title	1114	1	0.006667	4
856	197_6	111	160	70000_17_20	@Summon.PickUp.title	1114	1	0.006667	4
857	197_6	111	160	70000_1_20	@Summon.PickUp.title	1114	1	0.006667	4
858	197_6	111	160	70000_2_20	@Summon.PickUp.title	1114	1	0.006667	4
859	197_6	111	160	70000_13_20	@Summon.PickUp.title	1114	1	0.006667	4
860	197_6	111	160	70000_6_20	@Summon.PickUp.title	1114	1	0.006667	4
861	197_6	111	160	70000_10_20	@Summon.PickUp.title	1114	1	0.006667	4
862	197_6	111	160	70000_11_20	@Summon.PickUp.title	1114	1	0.006667	4
863	197_6	111	160	70000_12_20	@Summon.PickUp.title	1114	1	0.006667	4
864	197_6	111	160	70000_16_20	@Summon.PickUp.title	1114	1	0.006667	4
865	197_6	111	160	70000_17_20	@Summon.PickUp.title	1114	1	0.006667	4
866	197_6	111	160	70000_1_20	@Summon.PickUp.title	1114	1	0.006667	4
867	197_6	111	160	70000_2_20	@Summon.PickUp.title	1114	1	0.006667	4
868	197_6	111	160	70000_6_20	@Summon.PickUp.title	1114	1	0.006667	4
869	197_6	111	160	70000_10_20	@Summon.PickUp.title	1114	1	0.006667	4
870	197_6	111	160	70000_11_20	@Summon.PickUp.title	1114	1	0.006667	4
871	197_6	111	160	70000_12_20	@Summon.PickUp.title	1114	1	0.006667	4
872	197_6	112	60	70000_16_30	@Summon.PickUp.title	1124	1	0.0025	4
873	197_6	112	60	70000_17_30	@Summon.PickUp.title	1124	1	0.0025	4
874	197_6	112	60	70000_13_30	@Summon.PickUp.title	1124	1	0.0025	4
875	197_6	112	60	70000_4_30	@Summon.PickUp.title	1125	1	0.0025	5
876	197_6	112	60	70000_5_30	@Summon.PickUp.title	1125	1	0.0025	5
877	197_6	112	60	70000_18_30	@Summon.PickUp.title	1125	1	0.0025	5
878	197_6	112	60	70000_3_30	@Summon.PickUp.title	1125	1	0.0025	5
879	197_6	112	60	70000_7_30	@Summon.PickUp.title	1125	1	0.0025	5
880	197_6	112	60	70000_8_30	@Summon.PickUp.title	1125	1	0.0025	5
881	197_6	112	60	70000_9_30	@Summon.PickUp.title	1125	1	0.0025	5
882	197_6	112	60	70000_14_30	@Summon.PickUp.title	1125	1	0.0025	5
883	197_6	112	60	70000_15_30	@Summon.PickUp.title	1125	1	0.0025	5
884	197_6	112	60	70000_19_30	@Summon.PickUp.title	1125	1	0.0025	5
885	197_6	112	60	70000_20_30	@Summon.PickUp.title	1125	1	0.0025	5
886	197_6	112	60	70000_21_30	@Summon.PickUp.title	1125	1	0.0025	5
887	197_6	112	60	70000_22_30	@Summon.PickUp.title	1125	1	0.0025	5
888	197_6	112	60	70000_23_30	@Summon.PickUp.title	1125	1	0.0025	5
889	197_6	112	60	70000_24_30	@Summon.PickUp.title	1125	1	0.0025	5
890	197_6	112	60	70000_1_30	@Summon.PickUp.title	1124	1	0.0025	4
891	197_6	112	60	70000_2_30	@Summon.PickUp.title	1124	1	0.0025	4
892	197_6	112	60	70000_13_30	@Summon.PickUp.title	1124	1	0.0025	4
893	197_6	112	60	70000_6_30	@Summon.PickUp.title	1124	1	0.0025	4
894	197_6	112	60	70000_10_30	@Summon.PickUp.title	1124	1	0.0025	4
895	197_6	112	60	70000_11_30	@Summon.PickUp.title	1124	1	0.0025	4
896	197_6	113	10	70000_12_60	@Summon.PickUp.title	1134	1	0.000417	4
897	197_6	113	10	70000_16_60	@Summon.PickUp.title	1134	1	0.000417	4
898	197_6	113	10	70000_17_60	@Summon.PickUp.title	1134	1	0.000417	4
899	197_6	113	10	70000_4_60	@Summon.PickUp.title	1135	1	0.000417	5
900	197_6	113	10	70000_5_60	@Summon.PickUp.title	1135	1	0.000417	5
901	197_6	113	10	70000_18_60	@Summon.PickUp.title	1135	1	0.000417	5
902	197_6	113	10	70000_3_60	@Summon.PickUp.title	1135	1	0.000417	5
903	197_6	113	10	70000_7_60	@Summon.PickUp.title	1135	1	0.000417	5
904	197_6	113	10	70000_8_60	@Summon.PickUp.title	1135	1	0.000417	5
905	197_6	113	10	70000_9_60	@Summon.PickUp.title	1135	1	0.000417	5
906	197_6	113	10	70000_14_60	@Summon.PickUp.title	1135	1	0.000417	5
907	197_6	113	10	70000_15_60	@Summon.PickUp.title	1135	1	0.000417	5
908	197_6	113	10	70000_19_60	@Summon.PickUp.title	1135	1	0.000417	5
909	197_6	113	10	70000_20_60	@Summon.PickUp.title	1135	1	0.000417	5
910	197_6	113	10	70000_21_60	@Summon.PickUp.title	1135	1	0.000417	5
911	197_6	113	10	70000_22_60	@Summon.PickUp.title	1135	1	0.000417	5
912	197_6	113	10	70000_23_60	@Summon.PickUp.title	1135	1	0.000417	5
913	197_6	113	10	70000_24_60	@Summon.PickUp.title	1135	1	0.000417	5
914	197_6	113	10	70000_4_60	@Summon.PickUp.title	1135	1	0.000417	5
915	197_6	113	10	70000_5_60	@Summon.PickUp.title	1135	1	0.000417	5
916	197_6	113	10	70000_18_60	@Summon.PickUp.title	1135	1	0.000417	5
917	197_6	113	10	70000_3_60	@Summon.PickUp.title	1135	1	0.000417	5
918	197_6	113	10	70000_7_60	@Summon.PickUp.title	1135	1	0.000417	5
919	197_6	113	10	70000_8_60	@Summon.PickUp.title	1135	1	0.000417	5
920	197_6	114	40	70000_24_20	@Summon.PickUp.title	1145	1	0.04	5
921	197_6	115	20	70000_24_40	@Summon.PickUp.title	1155	1	0.02	5
922	197_6	116	10	70000_24_60	@Summon.PickUp.title	1165	1	0.01	5
923	197_103	1031	400	70000_1_10	@Summon.PickUp.title	10314	1	0.044444	4
924	197_103	1031	400	70000_2_10	@Summon.PickUp.title	10314	1	0.044444	4
925	197_103	1031	400	70000_13_10	@Summon.PickUp.title	10314	1	0.044444	4
926	197_103	1031	400	70000_6_10	@Summon.PickUp.title	10314	1	0.044444	4
927	197_103	1031	400	70000_10_10	@Summon.PickUp.title	10314	1	0.044444	4
928	197_103	1031	400	70000_11_10	@Summon.PickUp.title	10314	1	0.044444	4
929	197_103	1031	400	70000_12_10	@Summon.PickUp.title	10314	1	0.044444	4
930	197_103	1031	400	70000_16_10	@Summon.PickUp.title	10314	1	0.044444	4
931	197_103	1031	400	70000_17_10	@Summon.PickUp.title	10314	1	0.044444	4
932	197_103	1032	300	70000_1_15	@Summon.PickUp.title	10324	1	0.033333	4
933	197_103	1032	300	70000_2_15	@Summon.PickUp.title	10324	1	0.033333	4
934	197_103	1032	300	70000_13_15	@Summon.PickUp.title	10324	1	0.033333	4
935	197_103	1032	300	70000_6_15	@Summon.PickUp.title	10324	1	0.033333	4
936	197_103	1032	300	70000_10_15	@Summon.PickUp.title	10324	1	0.033333	4
937	197_103	1032	300	70000_11_15	@Summon.PickUp.title	10324	1	0.033333	4
938	197_103	1032	300	70000_12_15	@Summon.PickUp.title	10324	1	0.033333	4
939	197_103	1032	300	70000_16_15	@Summon.PickUp.title	10324	1	0.033333	4
940	197_103	1032	300	70000_17_15	@Summon.PickUp.title	10324	1	0.033333	4
941	197_103	1033	160	70000_1_20	@Summon.PickUp.title	10334	1	0.006667	4
942	197_103	1033	160	70000_2_20	@Summon.PickUp.title	10334	1	0.006667	4
943	197_103	1033	160	70000_13_20	@Summon.PickUp.title	10334	1	0.006667	4
944	197_103	1033	160	70000_6_20	@Summon.PickUp.title	10334	1	0.006667	4
945	197_103	1033	160	70000_10_20	@Summon.PickUp.title	10334	1	0.006667	4
946	197_103	1033	160	70000_11_20	@Summon.PickUp.title	10334	1	0.006667	4
947	197_103	1033	160	70000_12_20	@Summon.PickUp.title	10334	1	0.006667	4
948	197_103	1033	160	70000_16_20	@Summon.PickUp.title	10334	1	0.006667	4
949	197_103	1033	160	70000_17_20	@Summon.PickUp.title	10334	1	0.006667	4
950	197_103	1033	160	70000_1_20	@Summon.PickUp.title	10334	1	0.006667	4
951	197_103	1033	160	70000_2_20	@Summon.PickUp.title	10334	1	0.006667	4
952	197_103	1033	160	70000_13_20	@Summon.PickUp.title	10334	1	0.006667	4
953	197_103	1033	160	70000_6_20	@Summon.PickUp.title	10334	1	0.006667	4
954	197_103	1033	160	70000_10_20	@Summon.PickUp.title	10334	1	0.006667	4
955	197_103	1033	160	70000_11_20	@Summon.PickUp.title	10334	1	0.006667	4
956	197_103	1033	160	70000_12_20	@Summon.PickUp.title	10334	1	0.006667	4
957	197_103	1033	160	70000_16_20	@Summon.PickUp.title	10334	1	0.006667	4
958	197_103	1033	160	70000_17_20	@Summon.PickUp.title	10334	1	0.006667	4
959	197_103	1033	160	70000_1_20	@Summon.PickUp.title	10334	1	0.006667	4
960	197_103	1033	160	70000_2_20	@Summon.PickUp.title	10334	1	0.006667	4
961	197_103	1033	160	70000_6_20	@Summon.PickUp.title	10334	1	0.006667	4
962	197_103	1033	160	70000_10_20	@Summon.PickUp.title	10334	1	0.006667	4
963	197_103	1033	160	70000_11_20	@Summon.PickUp.title	10334	1	0.006667	4
964	197_103	1033	160	70000_12_20	@Summon.PickUp.title	10334	1	0.006667	4
965	197_103	1034	60	70000_16_30	@Summon.PickUp.title	10344	1	0.0025	4
966	197_103	1034	60	70000_17_30	@Summon.PickUp.title	10344	1	0.0025	4
967	197_103	1034	60	70000_13_30	@Summon.PickUp.title	10344	1	0.0025	4
968	197_103	1034	60	70000_4_30	@Summon.PickUp.title	10345	1	0.0025	5
969	197_103	1034	60	70000_5_30	@Summon.PickUp.title	10345	1	0.0025	5
970	197_103	1034	60	70000_18_30	@Summon.PickUp.title	10345	1	0.0025	5
971	197_103	1034	60	70000_3_30	@Summon.PickUp.title	10345	1	0.0025	5
972	197_103	1034	60	70000_7_30	@Summon.PickUp.title	10345	1	0.0025	5
973	197_103	1034	60	70000_8_30	@Summon.PickUp.title	10345	1	0.0025	5
974	197_103	1034	60	70000_9_30	@Summon.PickUp.title	10345	1	0.0025	5
975	197_103	1034	60	70000_14_30	@Summon.PickUp.title	10345	1	0.0025	5
976	197_103	1034	60	70000_15_30	@Summon.PickUp.title	10345	1	0.0025	5
977	197_103	1034	60	70000_19_30	@Summon.PickUp.title	10345	1	0.0025	5
978	197_103	1034	60	70000_20_30	@Summon.PickUp.title	10345	1	0.0025	5
979	197_103	1034	60	70000_21_30	@Summon.PickUp.title	10345	1	0.0025	5
980	197_103	1034	60	70000_22_30	@Summon.PickUp.title	10345	1	0.0025	5
981	197_103	1034	60	70000_23_30	@Summon.PickUp.title	10345	1	0.0025	5
982	197_103	1034	60	70000_24_30	@Summon.PickUp.title	10345	1	0.0025	5
983	197_103	1034	60	70000_1_30	@Summon.PickUp.title	10344	1	0.0025	4
984	197_103	1034	60	70000_2_30	@Summon.PickUp.title	10344	1	0.0025	4
985	197_103	1034	60	70000_13_30	@Summon.PickUp.title	10344	1	0.0025	4
986	197_103	1034	60	70000_6_30	@Summon.PickUp.title	10344	1	0.0025	4
987	197_103	1034	60	70000_10_30	@Summon.PickUp.title	10344	1	0.0025	4
988	197_103	1034	60	70000_11_30	@Summon.PickUp.title	10344	1	0.0025	4
989	197_103	1035	10	70000_12_60	@Summon.PickUp.title	10354	1	0.000417	4
990	197_103	1035	10	70000_16_60	@Summon.PickUp.title	10354	1	0.000417	4
991	197_103	1035	10	70000_17_60	@Summon.PickUp.title	10354	1	0.000417	4
992	197_103	1035	10	70000_4_60	@Summon.PickUp.title	10355	1	0.000417	5
993	197_103	1035	10	70000_5_60	@Summon.PickUp.title	10355	1	0.000417	5
994	197_103	1035	10	70000_18_60	@Summon.PickUp.title	10355	1	0.000417	5
995	197_103	1035	10	70000_3_60	@Summon.PickUp.title	10355	1	0.000417	5
996	197_103	1035	10	70000_7_60	@Summon.PickUp.title	10355	1	0.000417	5
997	197_103	1035	10	70000_8_60	@Summon.PickUp.title	10355	1	0.000417	5
998	197_103	1035	10	70000_9_60	@Summon.PickUp.title	10355	1	0.000417	5
999	197_103	1035	10	70000_14_60	@Summon.PickUp.title	10355	1	0.000417	5
1000	197_103	1035	10	70000_15_60	@Summon.PickUp.title	10355	1	0.000417	5
1001	197_103	1035	10	70000_19_60	@Summon.PickUp.title	10355	1	0.000417	5
1002	197_103	1035	10	70000_20_60	@Summon.PickUp.title	10355	1	0.000417	5
1003	197_103	1035	10	70000_21_60	@Summon.PickUp.title	10355	1	0.000417	5
1004	197_103	1035	10	70000_22_60	@Summon.PickUp.title	10355	1	0.000417	5
1005	197_103	1035	10	70000_23_60	@Summon.PickUp.title	10355	1	0.000417	5
1006	197_103	1035	10	70000_24_60	@Summon.PickUp.title	10355	1	0.000417	5
1007	197_103	1035	10	70000_4_60	@Summon.PickUp.title	10355	1	0.000417	5
1008	197_103	1035	10	70000_5_60	@Summon.PickUp.title	10355	1	0.000417	5
1009	197_103	1035	10	70000_18_60	@Summon.PickUp.title	10355	1	0.000417	5
1010	197_103	1035	10	70000_3_60	@Summon.PickUp.title	10355	1	0.000417	5
1011	197_103	1035	10	70000_7_60	@Summon.PickUp.title	10355	1	0.000417	5
1012	197_103	1035	10	70000_8_60	@Summon.PickUp.title	10355	1	0.000417	5
1013	197_103	1036	40	70000_3_20	@Summon.PickUp.title	10365	1	0.04	5
1014	197_103	1037	20	70000_3_40	@Summon.PickUp.title	10375	1	0.02	5
1015	197_103	1038	10	70000_3_60	@Summon.PickUp.title	10385	1	0.01	5
1016	197_110301	1103011	800	30000_30101_20	@Summon.PickUp.title	11030114	1	0.033333	4
1017	197_110301	1103011	800	30000_30201_20	@Summon.PickUp.title	11030114	1	0.033333	4
1018	197_110301	1103011	800	30000_30301_20	@Summon.PickUp.title	11030114	1	0.033333	4
1019	197_110301	1103011	800	30000_30401_20	@Summon.PickUp.title	11030114	1	0.033333	4
1020	197_110301	1103011	800	30000_30501_20	@Summon.PickUp.title	11030114	1	0.033333	4
1021	197_110301	1103011	800	30000_30601_20	@Summon.PickUp.title	11030114	1	0.033333	4
1022	197_110301	1103011	800	30000_30701_20	@Summon.PickUp.title	11030114	1	0.033333	4
1023	197_110301	1103011	800	30000_30801_20	@Summon.PickUp.title	11030114	1	0.033333	4
1024	197_110301	1103011	800	30000_30901_20	@Summon.PickUp.title	11030114	1	0.033333	4
1025	197_110301	1103011	800	30000_31001_20	@Summon.PickUp.title	11030114	1	0.033333	4
1026	197_110301	1103011	800	30000_31101_20	@Summon.PickUp.title	11030114	1	0.033333	4
1027	197_110301	1103011	800	30000_31201_20	@Summon.PickUp.title	11030114	1	0.033333	4
1028	197_110301	1103011	800	30000_31301_20	@Summon.PickUp.title	11030114	1	0.033333	4
1029	197_110301	1103011	800	30000_31401_20	@Summon.PickUp.title	11030114	1	0.033333	4
1030	197_110301	1103011	800	30000_31501_20	@Summon.PickUp.title	11030114	1	0.033333	4
1031	197_110301	1103011	800	30000_31601_20	@Summon.PickUp.title	11030114	1	0.033333	4
1032	197_110301	1103011	800	30000_31701_20	@Summon.PickUp.title	11030114	1	0.033333	4
1033	197_110301	1103011	800	30000_31801_20	@Summon.PickUp.title	11030114	1	0.033333	4
1034	197_110301	1103011	800	30000_31901_20	@Summon.PickUp.title	11030114	1	0.033333	4
1035	197_110301	1103011	800	30000_32001_20	@Summon.PickUp.title	11030114	1	0.033333	4
1036	197_110301	1103011	800	30000_32101_20	@Summon.PickUp.title	11030114	1	0.033333	4
1037	197_110301	1103011	800	30000_32201_20	@Summon.PickUp.title	11030114	1	0.033333	4
1038	197_110301	1103011	800	30000_32301_20	@Summon.PickUp.title	11030114	1	0.033333	4
1039	197_110301	1103011	800	30000_32401_20	@Summon.PickUp.title	11030114	1	0.033333	4
1040	197_110301	1103012	150	30000_20101_50	@Summon.PickUp.title	11030125	1	0.00625	5
1041	197_110301	1103012	150	30000_20201_50	@Summon.PickUp.title	11030125	1	0.00625	5
1042	197_110301	1103012	150	30000_20301_50	@Summon.PickUp.title	11030125	1	0.00625	5
1043	197_110301	1103012	150	30000_20401_50	@Summon.PickUp.title	11030125	1	0.00625	5
1044	197_110301	1103012	150	30000_20501_50	@Summon.PickUp.title	11030125	1	0.00625	5
1045	197_110301	1103012	150	30000_20601_50	@Summon.PickUp.title	11030125	1	0.00625	5
1046	197_110301	1103012	150	30000_20701_50	@Summon.PickUp.title	11030125	1	0.00625	5
1047	197_110301	1103012	150	30000_20801_50	@Summon.PickUp.title	11030125	1	0.00625	5
1048	197_110301	1103012	150	30000_20901_50	@Summon.PickUp.title	11030125	1	0.00625	5
1049	197_110301	1103012	150	30000_21001_50	@Summon.PickUp.title	11030125	1	0.00625	5
1050	197_110301	1103012	150	30000_21101_50	@Summon.PickUp.title	11030125	1	0.00625	5
1051	197_110301	1103012	150	30000_21201_50	@Summon.PickUp.title	11030125	1	0.00625	5
1052	197_110301	1103012	150	30000_21301_50	@Summon.PickUp.title	11030125	1	0.00625	5
1053	197_110301	1103012	150	30000_21401_50	@Summon.PickUp.title	11030125	1	0.00625	5
1054	197_110301	1103012	150	30000_21501_50	@Summon.PickUp.title	11030125	1	0.00625	5
1055	197_110301	1103012	150	30000_21601_50	@Summon.PickUp.title	11030125	1	0.00625	5
1056	197_110301	1103012	150	30000_21701_50	@Summon.PickUp.title	11030125	1	0.00625	5
1057	197_110301	1103012	150	30000_21801_50	@Summon.PickUp.title	11030125	1	0.00625	5
1058	197_110301	1103012	150	30000_21901_50	@Summon.PickUp.title	11030125	1	0.00625	5
1059	197_110301	1103012	150	30000_22001_50	@Summon.PickUp.title	11030125	1	0.00625	5
1060	197_110301	1103012	150	30000_22101_50	@Summon.PickUp.title	11030125	1	0.00625	5
1061	197_110301	1103012	150	30000_22201_50	@Summon.PickUp.title	11030125	1	0.00625	5
1062	197_110301	1103012	150	30000_22301_50	@Summon.PickUp.title	11030125	1	0.00625	5
1063	197_110301	1103012	150	30000_22401_50	@Summon.PickUp.title	11030125	1	0.00625	5
1064	197_110301	1103013	30	30000_10101_100	@Summon.PickUp.title	11030136	1	0.00125	6
1065	197_110301	1103013	30	30000_10201_100	@Summon.PickUp.title	11030136	1	0.00125	6
1066	197_110301	1103013	30	30000_10301_100	@Summon.PickUp.title	11030136	1	0.00125	6
1067	197_110301	1103013	30	30000_10401_100	@Summon.PickUp.title	11030136	1	0.00125	6
1068	197_110301	1103013	30	30000_10501_100	@Summon.PickUp.title	11030136	1	0.00125	6
1069	197_110301	1103013	30	30000_10601_100	@Summon.PickUp.title	11030136	1	0.00125	6
1070	197_110301	1103013	30	30000_10701_100	@Summon.PickUp.title	11030136	1	0.00125	6
1071	197_110301	1103013	30	30000_10801_100	@Summon.PickUp.title	11030136	1	0.00125	6
1072	197_110301	1103013	30	30000_10901_100	@Summon.PickUp.title	11030136	1	0.00125	6
1073	197_110301	1103013	30	30000_11001_100	@Summon.PickUp.title	11030136	1	0.00125	6
1074	197_110301	1103013	30	30000_11101_100	@Summon.PickUp.title	11030136	1	0.00125	6
1075	197_110301	1103013	30	30000_11201_100	@Summon.PickUp.title	11030136	1	0.00125	6
1076	197_110301	1103013	30	30000_11301_100	@Summon.PickUp.title	11030136	1	0.00125	6
1077	197_110301	1103013	30	30000_11401_100	@Summon.PickUp.title	11030136	1	0.00125	6
1078	197_110301	1103013	30	30000_11501_100	@Summon.PickUp.title	11030136	1	0.00125	6
1079	197_110301	1103013	30	30000_11601_100	@Summon.PickUp.title	11030136	1	0.00125	6
1080	197_110301	1103013	30	30000_11701_100	@Summon.PickUp.title	11030136	1	0.00125	6
1081	197_110301	1103013	30	30000_11801_100	@Summon.PickUp.title	11030136	1	0.00125	6
1082	197_110301	1103013	30	30000_11901_100	@Summon.PickUp.title	11030136	1	0.00125	6
1083	197_110301	1103013	30	30000_12001_100	@Summon.PickUp.title	11030136	1	0.00125	6
1084	197_110301	1103013	30	30000_12101_100	@Summon.PickUp.title	11030136	1	0.00125	6
1085	197_110301	1103013	30	30000_12201_100	@Summon.PickUp.title	11030136	1	0.00125	6
1086	197_110301	1103013	30	30000_12301_100	@Summon.PickUp.title	11030136	1	0.00125	6
1087	197_110301	1103013	30	30000_12401_100	@Summon.PickUp.title	11030136	1	0.00125	6
1088	197_110301	1103014	20	30000_10301_100	@Summon.PickUp.title	11030146	1	0.02	6
1089	197_109	1091	400	70000_1_10	@Summon.PickUp.title	10914	1	0.044444	4
1090	197_109	1091	400	70000_2_10	@Summon.PickUp.title	10914	1	0.044444	4
1091	197_109	1091	400	70000_13_10	@Summon.PickUp.title	10914	1	0.044444	4
1092	197_109	1091	400	70000_6_10	@Summon.PickUp.title	10914	1	0.044444	4
1093	197_109	1091	400	70000_10_10	@Summon.PickUp.title	10914	1	0.044444	4
1094	197_109	1091	400	70000_11_10	@Summon.PickUp.title	10914	1	0.044444	4
1095	197_109	1091	400	70000_12_10	@Summon.PickUp.title	10914	1	0.044444	4
1096	197_109	1091	400	70000_16_10	@Summon.PickUp.title	10914	1	0.044444	4
1097	197_109	1091	400	70000_17_10	@Summon.PickUp.title	10914	1	0.044444	4
1098	197_109	1092	300	70000_1_15	@Summon.PickUp.title	10924	1	0.033333	4
1099	197_109	1092	300	70000_2_15	@Summon.PickUp.title	10924	1	0.033333	4
1100	197_109	1092	300	70000_13_15	@Summon.PickUp.title	10924	1	0.033333	4
1101	197_109	1092	300	70000_6_15	@Summon.PickUp.title	10924	1	0.033333	4
1102	197_109	1092	300	70000_10_15	@Summon.PickUp.title	10924	1	0.033333	4
1103	197_109	1092	300	70000_11_15	@Summon.PickUp.title	10924	1	0.033333	4
1104	197_109	1092	300	70000_12_15	@Summon.PickUp.title	10924	1	0.033333	4
1105	197_109	1092	300	70000_16_15	@Summon.PickUp.title	10924	1	0.033333	4
1106	197_109	1092	300	70000_17_15	@Summon.PickUp.title	10924	1	0.033333	4
1107	197_109	1093	160	70000_1_20	@Summon.PickUp.title	10934	1	0.006667	4
1108	197_109	1093	160	70000_2_20	@Summon.PickUp.title	10934	1	0.006667	4
1109	197_109	1093	160	70000_13_20	@Summon.PickUp.title	10934	1	0.006667	4
1110	197_109	1093	160	70000_6_20	@Summon.PickUp.title	10934	1	0.006667	4
1111	197_109	1093	160	70000_10_20	@Summon.PickUp.title	10934	1	0.006667	4
1112	197_109	1093	160	70000_11_20	@Summon.PickUp.title	10934	1	0.006667	4
1113	197_109	1093	160	70000_12_20	@Summon.PickUp.title	10934	1	0.006667	4
1114	197_109	1093	160	70000_16_20	@Summon.PickUp.title	10934	1	0.006667	4
1115	197_109	1093	160	70000_17_20	@Summon.PickUp.title	10934	1	0.006667	4
1116	197_109	1093	160	70000_1_20	@Summon.PickUp.title	10934	1	0.006667	4
1117	197_109	1093	160	70000_2_20	@Summon.PickUp.title	10934	1	0.006667	4
1118	197_109	1093	160	70000_13_20	@Summon.PickUp.title	10934	1	0.006667	4
1119	197_109	1093	160	70000_6_20	@Summon.PickUp.title	10934	1	0.006667	4
1120	197_109	1093	160	70000_10_20	@Summon.PickUp.title	10934	1	0.006667	4
1121	197_109	1093	160	70000_11_20	@Summon.PickUp.title	10934	1	0.006667	4
1122	197_109	1093	160	70000_12_20	@Summon.PickUp.title	10934	1	0.006667	4
1123	197_109	1093	160	70000_16_20	@Summon.PickUp.title	10934	1	0.006667	4
1124	197_109	1093	160	70000_17_20	@Summon.PickUp.title	10934	1	0.006667	4
1125	197_109	1093	160	70000_1_20	@Summon.PickUp.title	10934	1	0.006667	4
1126	197_109	1093	160	70000_2_20	@Summon.PickUp.title	10934	1	0.006667	4
1127	197_109	1093	160	70000_6_20	@Summon.PickUp.title	10934	1	0.006667	4
1128	197_109	1093	160	70000_10_20	@Summon.PickUp.title	10934	1	0.006667	4
1129	197_109	1093	160	70000_11_20	@Summon.PickUp.title	10934	1	0.006667	4
1130	197_109	1093	160	70000_12_20	@Summon.PickUp.title	10934	1	0.006667	4
1131	197_109	1094	60	70000_16_30	@Summon.PickUp.title	10944	1	0.0025	4
1132	197_109	1094	60	70000_17_30	@Summon.PickUp.title	10944	1	0.0025	4
1133	197_109	1094	60	70000_13_30	@Summon.PickUp.title	10944	1	0.0025	4
1134	197_109	1094	60	70000_4_30	@Summon.PickUp.title	10945	1	0.0025	5
